,year,km_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price,brand_name,yn_new_price,loc_type
4938,5,10.93734796397454,Diesel,1,First,11.33,4134.0,335.2,7.0,51.69,Audi,0,emerging
4939,6,11.192968103966658,Diesel,0,First,12.05,2179.0,120.0,7.0,8.0,Mahindra,0,emerging
4940,8,11.034970305936874,Diesel,0,First,18.3,1991.0,147.9,5.0,9.8,Chevrolet,0,metro 2
4941,8,11.022719128406973,Diesel,0,First,25.44,936.0,57.6,5.0,2.7,Chevrolet,0,metro 2
4942,6,10.256571054962539,Diesel,1,First,18.25,1968.0,187.74,5.0,24.37,Audi,1,emerging
4943,2,9.97524991876302,Petrol,1,First,14.3,1598.0,103.52,5.0,9.72,Skoda,0,emerging
4944,6,12.190959007720126,Diesel,0,First,23.4,1248.0,74.0,5.0,5.0,Maruti,0,metro 2
4945,11,11.836493369111318,Diesel,0,Second,11.5,2982.0,171.0,7.0,10.5,Toyota,0,metro 2
4946,8,11.982929094215963,Diesel,0,Second,22.9,1248.0,74.0,5.0,3.9,Maruti,0,emerging
4947,8,11.1212153220944,Petrol,0,First,17.0,1497.0,118.0,5.0,5.65,Honda,0,emerging
4948,8,10.858998997563564,Diesel,1,First,15.26,2143.0,203.2,5.0,29.95,Mercedes-Benz,0,metro 1
4949,12,11.512925464970229,Diesel,0,Second,17.8,1248.0,75.0,5.0,3.0,Maruti,0,metro 2
4950,3,11.002899521374802,Diesel,0,First,26.1,1498.0,99.0,5.0,6.0,Ford,1,metro 1
4951,11,10.778956289890028,Petrol,0,First,20.36,1197.0,78.9,5.0,2.11,Hyundai,0,metro 1
4952,10,10.757902880692196,Petrol,0,First,14.6,1172.0,67.0,5.0,1.49,Fiat,0,metro 1
4953,9,11.512925464970229,Petrol,0,First,19.7,796.0,46.3,5.0,1.5,Maruti,0,emerging
4954,7,11.044536531401494,Diesel,0,First,23.59,1364.0,76.91,5.0,4.67,Toyota,0,emerging
4955,14,11.28990690584417,Petrol,0,Second,20.4,1197.0,81.8,5.0,2.85,Maruti,0,metro 2
4956,3,10.184635826136912,Diesel,1,First,19.27,2143.0,170.0,5.0,33.64,Mercedes-Benz,0,emerging
4957,9,11.472103470449973,Diesel,0,Second,17.88,1396.0,52.8,5.0,0.91,Tata,0,metro 2
4958,6,10.729853576882297,Petrol,0,Second,22.74,796.0,47.3,5.0,2.42,Maruti,0,emerging
4959,15,9.472704636443673,Petrol,1,First,9.3,2771.0,193.1,5.0,3.25,Skoda,0,metro 1
4960,7,10.545341438708522,Petrol,0,First,16.47,1198.0,73.9,5.0,2.8,Volkswagen,0,metro 1
4961,1,8.989444293202451,Petrol,1,First,22.0,1197.0,81.8,5.0,8.3,Maruti,1,emerging
4962,10,11.880342505440863,Diesel,0,Third,12.05,2179.0,120.0,8.0,5.25,Mahindra,0,metro 2
4963,10,11.931635799828413,Diesel,0,First,17.8,1248.0,75.0,5.0,2.9,Maruti,0,emerging
4964,7,11.170435156023453,Diesel,1,First,18.88,1995.0,184.0,5.0,15.0,BMW,0,metro 2
4965,8,11.289781913656018,Petrol,0,Second,25.4,624.0,37.5,4.0,0.53,Tata,0,emerging
4966,6,11.3753057264371,Diesel,0,First,12.99,2494.0,100.0,8.0,12.5,Toyota,0,metro 1
4967,8,10.126631103850338,Petrol,0,First,18.4,1198.0,86.8,5.0,2.75,Honda,0,metro 1
4968,2,7.600902459542082,Petrol,1,First,23.84,1199.0,83.83,5.0,5.0,Tata,1,metro 2
4969,6,10.719714825653304,Diesel,0,First,12.05,2179.0,120.0,8.0,7.09,Mahindra,0,emerging
4970,9,11.532718288296781,Diesel,1,First,16.73,1995.0,218.0,5.0,19.99,BMW,0,metro 2
4971,6,11.214775461066532,Diesel,0,First,21.43,1364.0,87.2,5.0,10.75,Toyota,0,metro 1
4972,4,10.126631103850338,Petrol,1,First,18.0,1497.0,117.3,5.0,9.45,Honda,0,metro 1
4973,12,11.604647396523173,Diesel,0,First,22.0,1582.0,126.2,5.0,2.9,Hyundai,1,metro 2
4974,5,10.491274217438248,Diesel,0,First,26.59,1248.0,74.0,5.0,4.7,Maruti,0,metro 1
4975,4,10.640890824350612,Petrol,0,First,20.73,1373.0,91.1,5.0,7.11,Maruti,0,emerging
4976,6,11.443800441894497,Diesel,0,First,22.7,1498.0,89.84,5.0,6.25,Ford,0,emerging
4977,9,11.302204433654575,Petrol,0,First,20.92,998.0,67.1,5.0,2.2,Maruti,0,metro 2
4978,1,10.154907530801994,Petrol,1,First,19.0,1199.0,88.76,5.0,8.86,Honda,1,emerging
4979,5,10.51867319162636,Diesel,0,First,15.1,2179.0,140.0,7.0,9.3,Mahindra,0,metro 1
4980,3,10.939869764668103,Diesel,0,First,18.49,1493.0,100.0,7.0,7.57,Mahindra,0,emerging
4981,3,8.987196820661973,Petrol,0,First,18.2,1199.0,88.7,5.0,7.9,Honda,1,metro 1
4982,2,9.588023099071895,Petrol,0,First,16.1,1298.0,88.2,5.0,5.65,Maruti,0,emerging
4983,7,11.083495479408231,Petrol,0,First,16.47,1198.0,73.9,5.0,3.25,Volkswagen,0,metro 1
4984,1,10.121176253167373,Diesel,0,First,20.5,1582.0,126.2,5.0,16.27,Hyundai,1,emerging
4985,9,11.07953916300766,Petrol,0,First,18.6,1199.0,79.4,5.0,3.21,Chevrolet,0,emerging
4986,7,10.545367754151743,Diesel,0,First,25.8,1498.0,98.6,5.0,3.9,Honda,0,metro 1
4987,12,11.251560700835821,Petrol,1,Second,10.0,2496.0,157.7,5.0,6.5,Mercedes-Benz,0,metro 1
4988,4,10.203592144986466,Diesel,1,First,18.59,2993.0,265.0,5.0,48.0,BMW,1,metro 2
4989,4,10.571316925111784,Diesel,1,First,20.38,1968.0,143.0,5.0,18.9,Audi,1,metro 1
4990,5,11.782952602183288,Diesel,0,First,26.59,1248.0,74.0,5.0,3.6,Maruti,0,metro 2
4991,5,10.668955394675699,Diesel,0,First,26.59,1248.0,74.0,5.0,5.5,Maruti,0,metro 1
4992,9,11.127262984158243,Diesel,0,Second,12.8,2494.0,102.0,7.0,7.0,Toyota,0,metro 2
4993,4,10.718077729583944,Diesel,1,First,16.09,1995.0,184.0,5.0,41.75,BMW,0,metro 2
4994,13,11.695247021764184,Diesel,1,First,16.73,1995.0,218.0,5.0,10.5,BMW,0,metro 2
4995,6,11.363160155335496,Diesel,0,First,15.1,2179.0,140.0,7.0,10.09,Mahindra,0,emerging
4996,11,11.177438742570308,Petrol,0,First,17.0,1497.0,118.0,5.0,3.0,Honda,0,metro 1
4997,6,10.819778284410283,Diesel,0,First,17.0,2200.0,139.01,7.0,12.0,Force One,0,metro 1
4998,5,11.097410021008562,Diesel,0,First,20.14,1498.0,88.0,5.0,4.91,Volkswagen,1,emerging
4999,10,10.714417768752456,Petrol,0,First,16.0,1198.0,90.0,5.0,2.0,Honda,0,metro 1
5000,5,11.144597169432782,Diesel,0,First,23.59,1364.0,67.06,5.0,5.3,Toyota,0,metro 2
5001,6,10.601771517201225,Diesel,0,First,19.01,1461.0,108.5,5.0,7.22,Nissan,0,metro 1
5002,3,10.511158540743622,Diesel,1,First,18.56,1995.0,190.0,5.0,32.57,BMW,1,emerging
5003,10,10.959540226785442,Petrol,0,First,18.5,1197.0,80.0,5.0,2.75,Hyundai,0,metro 1
5004,2,10.689942910229725,Gas,0,First,15.1,1196.0,73.0,5.0,4.33,Maruti,0,emerging
5005,9,10.858998997563564,Diesel,0,First,17.8,1399.0,68.0,5.0,3.75,Ford,0,metro 2
5006,6,11.017841948152846,Petrol,1,First,16.8,1497.0,118.0,5.0,5.91,Honda,0,emerging
5007,7,11.375867862569148,Diesel,0,First,25.2,1248.0,74.0,5.0,4.35,Maruti,0,metro 1
5008,6,10.968198289528557,Diesel,0,First,24.0,1120.0,70.0,5.0,3.25,Hyundai,0,metro 1
5009,3,10.993731591533722,Diesel,1,First,14.75,2967.0,245.0,7.0,68.0,Audi,1,metro 2
5010,4,9.72016549540859,Petrol,0,First,17.0,1198.0,74.0,5.0,5.5,Volkswagen,0,metro 1
5011,2,10.454379685515201,Petrol,1,First,18.0,1497.0,117.3,5.0,12.08,Honda,0,emerging
5012,2,10.651193938585422,Diesel,0,First,27.39,1248.0,74.0,5.0,7.48,Maruti,0,emerging
5013,4,10.965159193391955,Diesel,0,First,24.0,1120.0,70.0,5.0,5.5,Hyundai,0,emerging
5014,9,11.608235644774552,Diesel,0,First,19.3,1248.0,73.9,5.0,3.5,Maruti,0,emerging
5015,14,11.05089000537367,Petrol,0,First,16.1,1240.47,77.88,5.0,1.6,Maruti,0,metro 1
5016,7,11.184421397998193,Diesel,1,First,10.96,2179.0,115.0,5.0,15.5,Land Rover,0,metro 1
5017,7,11.058086272244264,Diesel,0,First,11.5,2982.0,171.0,7.0,19.0,Toyota,0,metro 2
5018,3,9.749811759932081,Diesel,0,First,27.3,1498.0,98.6,5.0,8.4,Honda,1,metro 2
5019,4,10.34177474101152,Diesel,0,First,24.3,1248.0,88.5,5.0,7.25,Maruti,0,metro 2
5020,6,10.648016773545576,Diesel,0,First,23.4,1248.0,74.0,5.0,4.25,Maruti,0,metro 1
5021,5,10.915088464214607,Diesel,1,Second,21.66,1498.0,103.52,5.0,5.7,Skoda,0,metro 1
5022,7,10.736396675471232,Diesel,1,Second,10.96,2179.0,115.0,5.0,26.0,Land Rover,0,metro 2
5023,7,10.33695685705389,Petrol,0,First,22.74,796.0,47.3,5.0,2.49,Maruti,0,metro 2
5024,9,11.082142548877775,Petrol,0,Second,16.47,1198.0,73.9,5.0,3.0,Volkswagen,0,metro 2
5025,5,11.082142548877775,Diesel,0,First,26.0,1498.0,98.6,5.0,5.95,Honda,0,metro 1
5026,7,11.184421397998193,Diesel,0,First,23.4,1248.0,74.0,5.0,2.69,Maruti,0,metro 1
5027,6,10.275051108968611,Diesel,1,First,17.11,1968.0,174.33,5.0,26.0,Audi,0,metro 2
5028,5,10.373491181781864,Petrol,0,First,17.8,1497.0,117.3,5.0,5.5,Honda,0,metro 1
5029,4,10.304777289233812,Petrol,0,First,18.16,1196.0,86.8,5.0,4.85,Ford,0,metro 1
5030,2,10.390194648893312,Diesel,0,First,24.3,1248.0,88.5,5.0,8.39,Maruti,1,emerging
5031,5,11.327679636659028,Diesel,0,First,19.01,1461.0,108.45,5.0,7.99,Renault,0,metro 2
5032,4,11.04578174229036,Diesel,0,First,21.19,1396.0,88.73,5.0,6.95,Hyundai,0,metro 2
5033,10,11.440354772135393,Petrol,0,First,15.7,1390.0,75.0,5.0,1.5,Mahindra,0,metro 1
5034,14,10.691944912900398,Petrol,0,First,17.7,1497.0,78.0,5.0,1.55,Honda,0,metro 1
5035,10,11.269579206338499,Petrol,0,Second,15.6,1196.0,70.0,5.0,2.75,Ford,0,metro 2
5036,6,11.174651606402387,Petrol,0,First,13.06,1598.0,102.53,5.0,4.25,Renault,0,metro 1
5037,5,9.798127036878302,Petrol,0,First,20.36,1197.0,78.9,5.0,2.85,Hyundai,0,metro 1
5038,1,10.086350629348315,Diesel,1,First,12.81,1999.0,148.31,7.0,56.14,Land Rover,1,emerging
5039,11,11.50388472031808,Petrol,1,Second,9.74,1984.0,208.0,5.0,10.0,Audi,0,metro 2
5040,17,11.03488966402723,Petrol,0,Second,11.3,1298.0,83.1,8.0,1.25,Maruti,0,metro 1
5041,3,9.546812608597396,Diesel,0,First,26.59,1248.0,74.0,5.0,7.5,Maruti,0,metro 1
5042,5,10.710208923978403,Diesel,1,First,17.11,1968.0,174.33,5.0,25.81,Audi,0,emerging
5043,6,10.691944912900398,Petrol,0,First,16.47,1198.0,74.0,5.0,4.3,Volkswagen,0,metro 2
5044,10,11.820410164718188,Diesel,0,Second,11.5,2982.0,171.0,7.0,11.0,Toyota,0,metro 1
5045,10,11.878352993046857,Diesel,0,Second,11.5,2982.0,171.0,7.0,11.75,Toyota,0,emerging
5046,8,11.461516374404875,Petrol,0,First,12.8,2354.0,177.6,5.0,6.58,Honda,0,emerging
5047,8,10.970488767827513,Diesel,0,First,22.9,1248.0,74.0,5.0,4.8,Maruti,0,metro 1
5048,12,11.018629143155449,Petrol,0,Second,17.5,1198.0,70.0,5.0,1.65,Skoda,0,metro 2
5049,3,10.203592144986466,Diesel,0,First,17.1,1956.0,170.0,5.0,15.0,Jeep,1,metro 1
5050,6,9.800900963761027,Petrol,0,Second,25.4,624.0,37.5,4.0,1.0,Tata,0,metro 2
5051,13,11.886397543842175,Petrol,0,First,15.3,1596.0,101.0,5.0,1.65,Ford,0,metro 2
5052,5,10.645424897265505,Diesel,0,First,27.62,793.0,47.0,5.0,3.6,Maruti,0,metro 2
5053,9,11.362102575235644,Diesel,0,First,11.5,2982.0,171.0,7.0,11.5,Toyota,0,metro 1
5054,5,10.648989963430001,Diesel,0,First,27.62,793.0,47.0,5.0,3.6,Maruti,0,metro 2
5055,5,10.314205506925742,Petrol,0,First,21.1,814.0,55.2,5.0,3.05,Hyundai,0,metro 2
5056,9,10.757902880692196,Diesel,0,Second,23.5,1498.0,90.0,5.0,6.0,Ford,0,metro 2
5057,7,10.571316925111784,Petrol,0,First,16.47,1198.0,74.0,5.0,3.75,Volkswagen,0,metro 2
5058,4,10.377389822197522,Petrol,0,First,16.2,1199.0,74.0,5.0,6.17,Volkswagen,0,emerging
5059,3,10.982390209583826,Diesel,0,First,24.3,1248.0,88.5,5.0,9.05,Maruti,1,emerging
5060,7,11.120756569154405,Petrol,0,First,19.4,1198.0,86.8,5.0,4.05,Honda,0,emerging
5061,7,10.915088464214607,Petrol,0,First,17.5,1298.0,85.8,5.0,4.25,Maruti,0,metro 2
5062,2,10.308952660644293,Petrol,0,First,23.1,998.0,67.04,5.0,3.75,Maruti,1,metro 1
5063,4,10.239959789157341,Petrol,1,First,13.0,1591.0,121.3,5.0,11.85,Hyundai,0,metro 1
5064,4,10.36803884477013,Diesel,0,First,22.7,1498.0,89.84,5.0,8.24,Ford,0,emerging
5065,4,11.06663836234181,Diesel,0,First,17.8,1248.0,77.88,5.0,5.99,Maruti,0,metro 2
5066,12,11.513015460920471,Petrol,0,Second,13.1,1997.0,141.1,5.0,6.5,Honda,0,emerging
5067,1,9.75272280064639,Diesel,1,First,12.51,2179.0,187.7,7.0,58.91,Land Rover,0,emerging
5068,6,11.216471700131324,Diesel,0,First,15.1,2179.0,140.0,7.0,8.0,Mahindra,0,metro 1
5069,5,10.97050596961306,Petrol,0,First,16.47,1198.0,74.0,5.0,4.64,Volkswagen,0,emerging
5070,10,10.327643559087782,Petrol,1,First,19.2,1197.0,80.0,5.0,3.32,Hyundai,0,emerging
5071,8,10.919279668833076,Petrol,0,Second,20.36,1197.0,78.9,5.0,2.78,Hyundai,0,metro 1
5072,4,11.123933919554952,Diesel,1,First,14.81,1998.0,163.7,5.0,8.95,Chevrolet,0,emerging
5073,7,10.826138018362865,Petrol,1,First,12.0,1991.0,181.03,5.0,21.95,Mercedes-Benz,0,metro 1
5074,7,10.714417768752456,Petrol,0,First,11.7,2359.0,134.0,5.0,7.9,Hyundai,0,metro 2
5075,13,10.683431503726073,Petrol,1,First,11.74,1796.0,186.0,5.0,29.0,Mercedes-Benz,0,metro 1
5076,7,10.714417768752456,Diesel,0,First,22.07,1199.0,73.9,5.0,3.25,Volkswagen,0,metro 1
5077,6,9.259130536145614,Petrol,0,First,17.4,1497.0,117.3,5.0,5.9,Honda,0,metro 1
5078,3,9.989160534274278,Diesel,0,First,24.3,1248.0,88.5,5.0,9.88,Maruti,1,emerging
5079,1,9.958638397000977,Petrol,0,First,18.6,1197.0,81.86,5.0,8.78,Hyundai,1,emerging
5080,9,11.407564949312402,Diesel,0,Second,13.93,2179.0,138.1,7.0,2.75,Tata,0,metro 1
5081,6,10.850365683678074,Diesel,0,First,21.64,1461.0,84.8,5.0,5.98,Nissan,0,emerging
5082,9,10.341742483467284,Petrol,1,First,10.9,2497.0,215.0,5.0,31.0,BMW,0,metro 1
5083,9,11.118726653135957,Petrol,0,Second,14.53,1798.0,138.0,5.0,3.55,Toyota,0,metro 1
5084,5,11.01071264430246,Diesel,0,First,22.32,1582.0,126.32,5.0,6.24,Hyundai,0,emerging
5085,11,10.4341158035983,Diesel,0,First,19.3,1248.0,73.9,5.0,2.19,Maruti,0,metro 1
5086,7,11.133625056132672,Diesel,0,First,28.4,1248.0,73.75,5.0,5.5,Maruti,1,metro 2
5087,6,9.740968623038354,Petrol,0,First,24.07,998.0,67.1,5.0,2.1,Maruti,1,metro 2
5088,9,10.684782963622766,Petrol,1,First,10.5,5000.0,503.0,4.0,50.66,Jaguar,0,emerging
5089,8,9.998797732340453,Diesel,1,First,14.84,2143.0,170.0,5.0,14.0,Mercedes-Benz,0,metro 1
5090,7,11.280047184559121,Diesel,0,First,22.0,1582.0,126.2,5.0,5.5,Hyundai,1,metro 1
5091,13,11.05089000537367,Petrol,0,Third,14.2,1598.0,102.0,5.0,1.2,Chevrolet,0,metro 2
5092,6,11.033630807483584,Petrol,0,First,20.4,1197.0,81.8,5.0,5.3,Maruti,0,metro 2
5093,5,11.350406535472453,Diesel,0,First,23.9,1582.0,126.2,5.0,6.3,Hyundai,0,metro 1
5094,3,10.173209299610916,Diesel,1,First,17.9,2143.0,168.0,5.0,40.47,Mercedes-Benz,0,emerging
5095,7,11.082142548877775,Diesel,0,First,13.0,2982.0,168.5,7.0,16.1,Toyota,0,metro 1
5096,6,10.714395546283317,Diesel,1,First,12.8,1968.0,167.6,5.0,25.0,Audi,0,metro 1
5097,12,11.305999691678853,Diesel,1,Second,13.2,1995.0,170.0,5.0,7.95,BMW,0,metro 1
5098,4,10.46310334047155,Petrol,0,First,24.7,796.0,47.3,5.0,2.65,Maruti,0,metro 1
5099,8,11.087497416716467,Petrol,0,First,20.92,998.0,67.1,5.0,2.81,Maruti,0,emerging
5100,8,11.289781913656018,Petrol,1,First,15.64,1798.0,167.62,5.0,17.5,Audi,0,metro 2
5101,8,11.018629143155449,Petrol,0,First,16.1,1197.0,85.0,5.0,3.3,Maruti,0,metro 1
5102,1,10.36775601712027,Petrol,0,First,22.5,998.0,67.04,5.0,5.34,Maruti,1,emerging
5103,4,10.621327345686446,Diesel,0,First,21.14,1498.0,103.52,5.0,8.5,Skoda,0,metro 2
5104,10,11.32183759609615,Petrol,0,Second,16.0,1198.0,90.0,5.0,2.69,Honda,0,emerging
5105,5,10.858998997563564,Diesel,0,First,16.0,2179.0,140.0,7.0,11.5,Mahindra,0,metro 2
5106,9,10.826118144956462,Petrol,0,First,18.5,1197.0,85.8,5.0,4.06,Maruti,0,emerging
5107,4,10.819778284410283,Diesel,1,First,17.9,2143.0,201.15,5.0,49.0,Mercedes-Benz,1,metro 2
5108,8,11.184421397998193,Diesel,0,First,20.5,1598.0,103.5,5.0,4.6,Skoda,0,metro 2
5109,5,11.063132223012522,Diesel,0,First,24.0,1120.0,70.0,5.0,3.96,Hyundai,0,metro 1
5110,5,10.244698543504514,Petrol,0,First,18.6,1197.0,81.86,5.0,5.6,Hyundai,0,metro 1
5111,3,10.714417768752456,Diesel,0,First,22.95,1248.0,74.0,5.0,3.75,Tata,1,metro 1
5112,5,10.927681564500782,Diesel,0,First,22.54,1396.0,88.73,5.0,5.5,Hyundai,0,emerging
5113,8,11.03488966402723,Diesel,0,Second,20.5,1598.0,103.5,5.0,3.0,Skoda,0,metro 1
5114,9,10.778956289890028,Petrol,0,First,16.0,1368.0,90.0,5.0,3.0,Fiat,0,metro 1
5115,10,11.410294553883269,Petrol,0,First,16.1,1298.0,88.2,5.0,2.95,Maruti,0,metro 2
5116,5,11.296012463406655,Diesel,0,First,25.0,1396.0,69.0,5.0,2.45,Tata,0,metro 2
5117,8,11.686878772093667,Diesel,1,First,14.84,2143.0,170.0,5.0,13.99,Mercedes-Benz,0,metro 2
5118,4,10.259096928959389,Diesel,1,First,11.57,2987.0,254.79,5.0,60.75,Mercedes-Benz,1,metro 2
5119,12,10.725467604939041,Petrol,0,Second,10.14,1086.0,62.28,5.0,1.17,Hyundai,0,metro 1
5120,8,10.621327345686446,Petrol,0,Second,16.8,1497.0,116.3,5.0,4.5,Honda,0,metro 1
5121,10,10.968198289528557,Petrol,0,Second,18.5,1197.0,80.0,5.0,2.5,Hyundai,0,metro 1
5122,5,11.502875129116727,Diesel,0,First,13.0,2982.0,168.5,7.0,20.5,Toyota,0,metro 1
5123,6,10.348173373797573,Petrol,0,First,18.9,1197.0,82.0,5.0,3.9,Hyundai,0,metro 1
5124,11,11.350406535472453,Diesel,0,Second,15.0,1896.0,105.0,5.0,3.5,Volkswagen,0,metro 1
5125,4,11.017382464735395,Petrol,1,First,15.63,1499.0,110.4,5.0,8.3,Ford,0,metro 2
5126,8,10.714417768752456,Petrol,0,First,21.1,814.0,55.2,5.0,2.5,Hyundai,0,metro 1
5127,9,10.691944912900398,Petrol,1,First,19.15,1198.0,75.94,5.0,2.65,Nissan,1,metro 1
5128,4,10.326596095816887,Petrol,1,First,19.0,1199.0,88.7,5.0,7.42,Honda,0,emerging
5129,4,10.745033186257967,Petrol,0,First,16.47,1198.0,74.0,5.0,4.63,Volkswagen,0,emerging
5130,12,10.645424897265505,Petrol,0,First,19.7,796.0,46.3,5.0,1.09,Maruti,0,metro 1
5131,9,11.112447898373103,Diesel,0,First,22.32,1582.0,126.32,5.0,3.8,Hyundai,0,metro 1
5132,7,10.968198289528557,Diesel,1,First,10.0,2148.0,170.0,5.0,15.75,Mercedes-Benz,0,metro 1
5133,5,10.203592144986466,Petrol,0,First,17.57,1193.0,88.7,5.0,5.27,Tata,1,emerging
5134,8,10.585725442588037,Petrol,0,Second,18.4,1198.0,86.8,5.0,2.75,Honda,0,metro 1
5135,4,9.61447125707121,Diesel,0,First,27.3,1498.0,98.6,5.0,7.4,Honda,1,metro 1
5136,3,9.825039406206987,Petrol,1,First,24.07,998.0,67.1,5.0,3.9,Maruti,0,emerging
5137,20,11.407564949312402,Petrol,0,Second,17.3,993.0,60.0,5.0,0.7,Maruti,0,emerging
5138,5,11.680226442229833,Diesel,0,First,22.54,1396.0,88.73,5.0,5.9,Hyundai,0,metro 2
5139,4,11.055893340805628,Diesel,0,First,22.7,1598.0,118.0,5.0,9.58,Maruti,0,emerging
5140,6,10.645424897265505,Diesel,1,First,14.21,2143.0,203.0,5.0,24.95,Mercedes-Benz,0,metro 1
5141,5,10.152220874849334,Petrol,0,First,13.7,1399.0,98.82,7.0,4.29,Chevrolet,0,emerging
5142,9,11.121540761070069,Diesel,1,Second,14.21,2143.0,203.0,5.0,11.5,Mercedes-Benz,0,metro 1
5143,4,10.404262840448617,Diesel,0,First,16.0,2179.0,140.0,7.0,9.65,Mahindra,0,metro 1
5144,5,9.903487552536127,Petrol,0,First,20.36,1197.0,78.9,5.0,3.75,Hyundai,0,metro 1
5145,13,11.870599909242044,Petrol,0,Second,14.2,1341.0,82.9,5.0,1.1,Hyundai,0,metro 2
5146,6,11.680285656624022,Diesel,1,First,12.07,2967.0,241.4,7.0,31.41,Audi,0,emerging
5147,8,11.502875129116727,Diesel,0,Third,12.05,2179.0,120.0,8.0,6.0,Mahindra,0,metro 2
5148,4,10.030120203469494,Petrol,0,First,18.7,1199.0,88.7,5.0,5.55,Honda,0,metro 2
5149,3,10.239959789157341,Diesel,0,First,14.0,2179.0,138.1,7.0,10.91,Tata,0,emerging
5150,6,11.03488966402723,Diesel,0,First,15.1,2179.0,140.0,7.0,7.25,Mahindra,0,metro 1
5151,8,11.580799043615928,Diesel,0,First,22.07,1199.0,73.9,5.0,3.9,Volkswagen,0,metro 2
5152,8,11.171589419182814,Diesel,0,First,19.3,1248.0,73.9,5.0,3.95,Maruti,0,metro 1
5153,7,11.002099841204238,Diesel,1,First,15.73,1968.0,174.33,5.0,22.0,Audi,0,metro 1
5154,6,9.985113621416073,Petrol,0,First,23.1,998.0,67.04,5.0,3.38,Maruti,0,metro 1
5155,9,10.933106969717286,Petrol,0,First,16.8,1497.0,116.3,5.0,3.45,Honda,0,metro 1
5156,4,10.387455722132236,Petrol,0,First,18.6,1197.0,81.83,5.0,5.75,Hyundai,0,metro 1
5157,4,9.433483923290392,Petrol,0,First,25.17,799.0,53.3,5.0,2.75,Renault,0,emerging
5158,1,9.927350552800656,Diesel,1,First,17.9,2143.0,136.0,5.0,30.3,Mercedes-Benz,0,emerging
5159,6,10.732039370102276,Diesel,0,First,22.7,1498.0,89.84,5.0,7.5,Ford,0,metro 2
5160,5,10.475624621025222,Petrol,0,First,18.6,1197.0,81.83,5.0,6.87,Hyundai,0,emerging
5161,5,11.366719806376077,Diesel,0,First,12.99,2494.0,100.6,7.0,15.2,Toyota,0,metro 2
5162,8,11.918390573078392,Diesel,0,First,21.64,1461.0,84.8,5.0,3.5,Nissan,0,metro 1
5163,6,11.396391648714276,Diesel,0,First,25.2,1248.0,74.0,5.0,5.85,Maruti,0,metro 2
5164,10,11.132762539724283,Petrol,0,First,19.0,998.0,66.1,5.0,2.5,Maruti,0,metro 2
5165,7,10.858998997563564,Petrol,0,First,18.6,1197.0,85.8,5.0,3.95,Maruti,0,metro 2
5166,3,10.571316925111784,Diesel,1,First,17.9,2143.0,136.0,5.0,27.0,Mercedes-Benz,1,emerging
5167,6,11.127262984158243,Petrol,0,Second,16.02,1373.0,93.7,7.0,6.75,Maruti,0,metro 2
5168,13,11.170435156023453,Petrol,0,Second,18.9,998.0,67.1,5.0,1.5,Maruti,0,emerging
5169,8,11.184463063796828,Diesel,0,First,22.07,1199.0,73.9,5.0,3.9,Volkswagen,0,metro 2
5170,6,11.817980745479355,Diesel,0,First,22.7,1498.0,89.84,5.0,6.55,Ford,0,metro 2
5171,3,11.095134707171427,Diesel,0,First,25.1,1498.0,98.6,5.0,9.44,Honda,0,emerging
5172,5,10.895256745586188,Petrol,0,First,14.28,1798.0,138.03,5.0,10.77,Toyota,1,emerging
5173,6,10.968198289528557,Diesel,0,First,15.1,2179.0,140.0,7.0,7.5,Mahindra,0,metro 2
5174,4,8.294049640102028,Petrol,0,First,24.7,796.0,47.3,5.0,3.0,Maruti,0,metro 1
5175,10,10.968198289528557,Diesel,1,First,18.59,2993.0,265.0,5.0,11.75,BMW,1,metro 1
5176,4,10.303336921858657,Petrol,0,First,21.1,814.0,55.2,5.0,3.29,Hyundai,0,emerging
5177,4,11.17262992884516,Diesel,0,First,26.59,1248.0,74.0,5.0,6.5,Maruti,0,metro 1
5178,5,11.077315532943354,Gas,0,First,31.79,998.0,58.33,5.0,3.8,Maruti,1,metro 1
5179,9,10.896739325546411,Diesel,1,First,16.55,1968.0,147.51,5.0,18.0,Audi,0,metro 2
5180,11,11.225243392518447,Petrol,1,Second,13.7,1798.0,157.75,5.0,4.95,Skoda,0,metro 2
5181,5,10.576636086589383,Petrol,0,First,17.57,1193.0,88.7,5.0,4.52,Tata,1,emerging
5182,6,10.621327345686446,Diesel,0,First,17.0,2149.0,139.07,7.0,8.0,Force One,0,metro 1
5183,7,10.561577341280671,Petrol,0,First,17.4,1497.0,117.3,5.0,6.26,Honda,1,emerging
5184,4,9.798127036878302,Petrol,0,First,16.95,1498.0,97.7,5.0,7.5,Nissan,0,metro 1
5185,8,10.858998997563564,Petrol,0,First,16.1,1240.47,77.88,5.0,3.65,Maruti,0,metro 1
5186,9,10.714417768752456,Petrol,1,First,14.4,1598.0,103.6,5.0,3.35,Volkswagen,0,metro 1
5187,6,10.792530409917147,Petrol,1,First,15.74,1591.0,121.3,5.0,5.5,Hyundai,0,metro 1
5188,8,11.27720313144916,Diesel,1,First,22.0,1582.0,126.2,5.0,5.25,Hyundai,1,metro 2
5189,8,11.385092093460344,Diesel,1,First,16.55,1968.0,140.0,5.0,16.25,Audi,0,metro 2
